"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 10, 2021","1,570.50","1,551.00","1,575.00","1,551.00","0.11K","1.32%"
"Jan 03, 2021","1,550.00","1,550.00","1,550.00","1,550.00","0.14K","0.00%"
"Dec 27, 2020","1,550.00","1,550.00","1,550.00","1,550.00","0.01K","-0.26%"
"Dec 20, 2020","1,554.00","1,554.00","1,554.00","1,554.00","-","6.95%"
"Dec 13, 2020","1,453.00","1,453.00","1,453.00","1,453.00","-","0.52%"
"Dec 06, 2020","1,445.50","1,481.50","1,481.50","1,431.00","0.15K","-0.48%"
"Nov 29, 2020","1,452.50","1,440.00","1,440.00","1,440.00","0.25K","-0.51%"
"Nov 22, 2020","1,460.00","1,460.00","1,460.00","1,460.00","-","0.38%"
"Nov 15, 2020","1,454.50","1,454.50","1,454.50","1,454.50","0.06K","-0.07%"
"Nov 08, 2020","1,455.50","1,455.50","1,455.50","1,455.50","0.22K","0.45%"
"Nov 01, 2020","1,449.00","1,449.00","1,449.00","1,449.00","0.13K","-0.58%"
"Oct 25, 2020","1,457.50","1,457.50","1,457.50","1,457.50","0.01K","1.18%"
"Oct 18, 2020","1,440.50","1,440.50","1,440.50","1,440.50","-","3.00%"
"Oct 11, 2020","1,398.50","1,355.00","1,355.00","1,355.00","0.17K","5.27%"
"Oct 04, 2020","1,328.50","1,350.00","1,350.00","1,325.00","0.29K","-1.59%"
"Sep 27, 2020","1,350.00","1,350.00","1,350.00","1,350.00","0.07K","-1.89%"
"Sep 20, 2020","1,376.00","1,376.00","1,376.00","1,376.00","-","0.62%"
"Sep 13, 2020","1,367.50","1,350.00","1,350.00","1,350.00","0.07K","-0.36%"
"Sep 06, 2020","1,372.50","1,372.50","1,372.50","1,372.50","0.13K","-2.00%"
"Aug 30, 2020","1,400.50","1,400.50","1,400.50","1,400.50","0.39K","-0.57%"
"Aug 23, 2020","1,408.50","1,408.50","1,408.50","1,408.50","-","0.82%"
"Aug 16, 2020","1,397.00","1,370.00","1,379.00","1,350.00","0.30K","1.97%"
"Aug 09, 2020","1,370.00","1,380.00","1,380.00","1,349.50","0.54K","-0.62%"
"Aug 02, 2020","1,378.50","1,378.00","1,380.50","1,378.00","0.95K","-1.61%"
"Jul 26, 2020","1,401.00","1,401.00","1,401.00","1,401.00","-","-0.60%"
"Jul 19, 2020","1,409.50","1,396.00","1,396.00","1,396.00","0.04K","0.82%"
"Jul 12, 2020","1,398.00","1,400.00","1,404.00","1,391.00","0.67K","-0.89%"
"Jul 05, 2020","1,410.50","1,449.00","1,449.00","1,400.00","0.76K","-2.29%"
"Jun 28, 2020","1,443.50","1,450.00","1,460.00","1,450.00","0.15K","-1.27%"
"Jun 21, 2020","1,462.00","1,435.00","1,462.00","1,435.00","0.64K","2.60%"
"Jun 14, 2020","1,425.00","1,461.00","1,461.00","1,424.00","0.82K","-3.62%"
"Jun 07, 2020","1,478.50","1,503.00","1,503.00","1,475.00","0.76K","-1.63%"
"May 31, 2020","1,503.00","1,499.50","1,514.00","1,499.50","0.77K","0.20%"
"May 24, 2020","1,500.00","1,481.00","1,500.00","1,481.00","0.07K","-3.26%"
"May 17, 2020","1,550.50","1,536.50","1,536.50","1,509.00","0.04K","1.51%"
"May 10, 2020","1,527.50","1,515.00","1,533.00","1,502.00","0.42K","0.03%"
"May 03, 2020","1,527.00","1,545.50","1,546.00","1,511.00","1.41K","-2.15%"
"Apr 26, 2020","1,560.50","1,525.00","1,570.00","1,521.00","1.35K","2.40%"
"Apr 19, 2020","1,524.00","1,550.00","1,555.00","1,520.00","1.77K","-2.18%"
"Apr 12, 2020","1,558.00","1,595.00","1,610.00","1,554.50","0.35K","-1.58%"
"Apr 05, 2020","1,583.00","1,605.00","1,605.00","1,576.00","0.26K","-2.40%"
"Mar 29, 2020","1,622.00","1,645.00","1,645.00","1,620.00","0.08K","-0.89%"
"Mar 22, 2020","1,636.50","1,561.00","1,655.00","1,561.00","0.50K","4.57%"
"Mar 15, 2020","1,565.00","1,620.00","1,620.00","1,565.00","0.32K","-3.22%"
"Mar 08, 2020","1,617.00","1,649.50","1,650.00","1,617.00","0.35K","-1.82%"
"Mar 01, 2020","1,647.00","1,670.00","1,671.00","1,641.00","0.77K","-0.24%"
"Feb 23, 2020","1,651.00","1,660.00","1,664.00","1,651.00","0.49K","-1.20%"
"Feb 16, 2020","1,671.00","1,690.00","1,705.00","1,668.00","0.38K","-1.36%"
"Feb 09, 2020","1,694.00","1,690.00","1,696.00","1,680.00","0.50K","-0.24%"
"Feb 02, 2020","1,698.00","1,730.00","1,730.00","1,694.00","0.66K","-2.08%"
"Jan 26, 2020","1,734.00","1,715.50","1,715.50","1,701.50","0.45K","1.49%"
"Jan 19, 2020","1,708.50","1,700.00","1,730.00","1,700.00","0.28K","-0.73%"
"Jan 12, 2020","1,721.00","1,740.00","1,755.00","1,720.00","0.48K","-0.61%"
"Jan 05, 2020","1,731.50","1,730.00","1,736.00","1,730.00","0.05K","0.87%"
"Dec 29, 2019","1,716.50","1,715.00","1,720.00","1,715.00","0.14K","1.12%"
"Dec 22, 2019","1,697.50","1,700.00","1,700.00","1,685.00","0.16K","-20.53%"
"Dec 15, 2019","2,136.00","2,136.00","2,136.00","2,136.00","-","0.02%"
"Dec 08, 2019","2,135.50","2,135.50","2,135.50","2,135.50","-","-0.05%"
"Dec 01, 2019","2,136.50","2,136.50","2,136.50","2,136.50","-","-0.33%"
"Nov 24, 2019","2,143.50","2,143.50","2,143.50","2,143.50","-","-0.44%"
"Nov 17, 2019","2,153.00","2,153.00","2,153.00","2,153.00","-","0.12%"
"Nov 10, 2019","2,150.50","2,150.50","2,150.50","2,150.50","-","0.30%"
"Nov 03, 2019","2,144.00","2,144.00","2,144.00","2,144.00","-","0.05%"
"Oct 27, 2019","2,143.00","2,143.00","2,143.00","2,143.00","-","1.11%"
"Oct 20, 2019","2,119.50","2,119.50","2,119.50","2,119.50","-","1.41%"
"Oct 13, 2019","2,090.00","1,974.00","2,091.00","1,974.00","0.05K","5.85%"
"Oct 06, 2019","1,974.50","1,970.00","2,000.00","1,970.00","0.07K","2.39%"
"Sep 29, 2019","1,928.50","1,928.50","1,928.50","1,928.50","-","0.39%"
"Sep 22, 2019","1,921.00","1,921.00","1,921.00","1,921.00","-","0.05%"
"Sep 15, 2019","1,920.00","1,923.50","1,935.00","1,920.00","0.15K","0.13%"
"Sep 08, 2019","1,917.50","1,873.00","1,930.50","1,870.00","0.59K","2.59%"
"Sep 01, 2019","1,869.00","1,867.00","1,870.00","1,863.50","0.24K","-1.81%"
"Aug 25, 2019","1,903.50","1,870.00","1,870.00","1,870.00","0.02K","0.08%"
"Aug 18, 2019","1,902.00","1,868.00","1,870.00","1,868.00","0.14K","2.42%"
"Aug 11, 2019","1,857.00","1,844.50","1,862.50","1,835.00","0.28K","0.62%"
"Aug 04, 2019","1,845.50","1,850.00","1,850.00","1,835.50","0.59K","0.49%"
"Jul 28, 2019","1,836.50","1,840.50","1,847.00","1,835.00","0.16K","-1.00%"
"Jul 21, 2019","1,855.00","1,855.00","1,855.00","1,855.00","0.01K","1.34%"
"Jul 14, 2019","1,830.50","1,830.00","1,849.00","1,825.00","0.76K","0.83%"
"Jul 07, 2019","1,815.50","1,830.00","1,840.00","1,810.00","1.14K","-1.76%"
"Jun 30, 2019","1,848.00","1,824.00","1,851.00","1,824.00","1.68K","0.49%"
"Jun 23, 2019","1,839.00","1,831.00","1,840.00","1,825.50","0.08K","-0.57%"
"Jun 16, 2019","1,849.50","1,900.00","1,900.00","1,821.50","1.63K","-0.80%"
"Jun 09, 2019","1,864.50","1,810.00","1,870.00","1,809.00","1.83K","3.73%"
"Jun 02, 2019","1,797.50","1,818.00","1,824.00","1,788.00","1.94K","-2.31%"
"May 26, 2019","1,840.00","1,842.00","1,844.00","1,830.00","0.71K","-0.57%"
"May 19, 2019","1,850.50","1,840.00","1,868.00","1,825.00","2.11K","0.57%"
"May 12, 2019","1,840.00","1,870.00","1,898.00","1,821.00","3.48K","-2.05%"
"May 05, 2019","1,878.50","1,914.00","1,935.00","1,875.00","4.54K","-1.60%"
"Apr 28, 2019","1,909.00","1,880.00","1,913.00","1,877.00","2.28K","1.03%"
"Apr 21, 2019","1,889.50","1,821.00","1,903.00","1,821.00","3.40K","5.12%"
"Apr 14, 2019","1,797.50","1,750.00","1,803.00","1,743.00","3.08K","3.10%"
"Apr 07, 2019","1,743.50","1,748.00","1,750.00","1,725.00","4.26K","0.46%"
"Mar 31, 2019","1,735.50","1,690.00","1,747.00","1,670.00","4.84K","2.66%"
"Mar 24, 2019","1,690.50","1,680.00","1,722.50","1,672.00","1.43K","-0.32%"
"Mar 17, 2019","1,696.00","1,713.00","1,720.00","1,685.00","1.33K","-0.73%"
"Mar 10, 2019","1,708.50","1,695.00","1,713.00","1,695.00","0.19K","1.70%"
"Mar 03, 2019","1,680.00","1,680.00","1,680.00","1,680.00","0.10K","-0.59%"
"Feb 24, 2019","1,690.00","1,690.00","1,690.00","1,690.00","-","0.00%"
"Feb 17, 2019","1,690.00","1,680.00","1,690.00","1,680.00","0.12K","0.60%"
"Feb 10, 2019","1,680.00","1,705.00","1,705.00","1,680.00","0.20K","0.18%"
"Feb 03, 2019","1,677.00","1,677.00","1,677.00","1,677.00","-","0.00%"
"Jan 27, 2019","1,677.00","1,677.00","1,677.00","1,677.00","-","1.98%"
"Jan 20, 2019","1,644.50","1,644.50","1,644.50","1,644.50","-","-1.79%"
"Jan 13, 2019","1,674.50","1,670.00","1,675.00","1,650.00","0.63K","1.30%"
"Jan 06, 2019","1,653.00","1,705.00","1,705.00","1,640.00","0.81K","-1.90%"
"Dec 30, 2018","1,685.00","1,644.50","1,700.50","1,644.50","0.29K","6.58%"
"Dec 23, 2018","1,581.00","1,581.00","1,581.00","1,581.00","-","0.00%"
"Dec 16, 2018","1,581.00","1,905.00","1,905.00","1,873.00","0.40K","-17.44%"
"Dec 09, 2018","1,915.00","1,923.00","1,923.00","1,893.50","0.40K","0.60%"
"Dec 02, 2018","1,903.50","1,875.00","1,916.50","1,860.50","0.74K","0.45%"
"Nov 25, 2018","1,895.00","1,921.50","1,921.50","1,894.00","0.32K","-1.66%"
"Nov 18, 2018","1,927.00","1,871.00","1,871.00","1,859.00","0.45K","3.66%"
"Nov 11, 2018","1,859.00","1,900.00","1,910.00","1,855.00","1.89K","-2.75%"
"Nov 04, 2018","1,911.50","1,900.00","1,919.00","1,895.00","1.00K","0.50%"
"Oct 28, 2018","1,902.00","1,884.50","1,906.00","1,871.00","1.60K","0.50%"
"Oct 21, 2018","1,892.50","1,904.00","1,919.00","1,890.00","1.82K","1.26%"
"Oct 14, 2018","1,869.00","1,839.00","1,883.00","1,815.00","2.41K","2.92%"
"Oct 07, 2018","1,816.00","1,826.00","1,835.00","1,795.00","3.51K","-0.55%"
"Sep 30, 2018","1,826.00","1,807.00","1,833.00","1,800.00","4.00K","0.88%"
"Sep 23, 2018","1,810.00","1,779.00","1,815.50","1,779.00","1.53K","0.86%"
"Sep 16, 2018","1,794.50","1,705.00","1,796.00","1,699.00","1.78K","5.50%"
"Sep 09, 2018","1,701.00","1,690.00","1,705.50","1,679.50","1.41K","1.01%"
"Sep 02, 2018","1,684.00","1,660.00","1,690.50","1,648.50","4.86K","2.15%"
"Aug 26, 2018","1,648.50","1,646.50","1,660.00","1,631.00","1.85K","-0.42%"
"Aug 19, 2018","1,655.50","1,640.50","1,671.50","1,633.00","4.13K","0.52%"
"Aug 12, 2018","1,647.00","1,645.00","1,661.00","1,635.00","4.22K","0.15%"
"Aug 05, 2018","1,644.50","1,633.50","1,648.00","1,627.00","4.55K","0.64%"
"Jul 29, 2018","1,634.00","1,641.00","1,642.00","1,615.50","3.92K","0.09%"
"Jul 22, 2018","1,632.50","1,625.00","1,638.50","1,618.00","4.35K","2.29%"
"Jul 15, 2018","1,596.00","1,556.50","1,602.00","1,552.50","3.68K","3.23%"
"Jul 08, 2018","1,546.00","1,521.00","1,555.50","1,517.50","6.13K","2.76%"
"Jul 01, 2018","1,504.50","1,497.00","1,521.00","1,487.00","6.55K","0.94%"
"Jun 24, 2018","1,490.50","1,500.00","1,501.00","1,466.00","5.67K","-0.77%"
"Jun 17, 2018","1,502.00","1,494.00","1,502.00","1,466.00","3.89K","0.64%"
"Jun 10, 2018","1,492.50","1,533.50","1,533.50","1,488.00","10.09K","-1.94%"
"Jun 03, 2018","1,522.00","1,514.50","1,535.00","1,505.00","10.97K","1.00%"
"May 27, 2018","1,507.00","1,500.00","1,509.00","1,486.00","5.95K","0.50%"
"May 20, 2018","1,499.50","1,471.00","1,505.00","1,470.00","4.37K","3.52%"
"May 13, 2018","1,448.50","1,420.00","1,457.00","1,415.00","10.92K","1.33%"
"May 06, 2018","1,429.50","1,460.00","1,460.00","1,422.00","11.27K","-1.92%"
"Apr 29, 2018","1,457.50","1,384.00","1,460.00","1,384.00","10.80K","3.22%"
"Apr 22, 2018","1,412.00","1,435.00","1,438.00","1,407.00","7.62K","-1.12%"
"Apr 15, 2018","1,428.00","1,425.00","1,447.00","1,416.00","7.41K","0.63%"
"Apr 08, 2018","1,419.00","1,368.00","1,421.00","1,346.00","11.11K","4.80%"
"Apr 01, 2018","1,354.00","1,348.00","1,377.00","1,328.50","15.69K","1.54%"
"Mar 25, 2018","1,333.50","1,372.00","1,372.00","1,328.00","5.73K","-4.72%"
"Mar 18, 2018","1,399.50","1,394.00","1,421.00","1,394.00","0.18K","-4.50%"
"Mar 11, 2018","1,465.50","1,465.50","1,465.50","1,465.50","-","0.00%"
"Mar 04, 2018","1,465.50","1,465.50","1,465.50","1,465.50","-","-2.53%"
"Feb 25, 2018","1,503.50","1,503.50","1,503.50","1,503.50","-","0.50%"
"Feb 18, 2018","1,496.00","1,496.00","1,496.00","1,496.00","-","-0.23%"
"Feb 11, 2018","1,499.50","1,499.50","1,499.50","1,499.50","-","-0.53%"
"Feb 04, 2018","1,507.50","1,507.50","1,507.50","1,507.50","-","-0.03%"
"Jan 28, 2018","1,508.00","1,508.00","1,508.00","1,508.00","-","-0.30%"
"Jan 21, 2018","1,512.50","1,512.50","1,512.50","1,512.50","-","-0.36%"
"Jan 14, 2018","1,518.00","1,510.00","1,510.00","1,510.00","0.01K","-0.39%"
"Jan 07, 2018","1,524.00","1,524.00","1,524.00","1,524.00","-","0.86%"
"Dec 31, 2017","1,511.00","1,521.00","1,525.00","1,508.50","0.19K","-0.59%"
"Dec 24, 2017","1,520.00","1,525.00","1,535.00","1,520.00","0.24K","-1.78%"
"Dec 17, 2017","1,547.50","1,530.00","1,530.00","1,520.00","0.02K","1.61%"
"Dec 10, 2017","1,523.00","1,516.50","1,516.50","1,487.50","0.05K","-1.55%"
"Dec 03, 2017","1,547.00","1,545.00","1,547.00","1,545.00","0.03K","1.34%"
"Nov 26, 2017","1,526.50","1,526.50","1,526.50","1,526.50","-","-1.36%"
"Nov 19, 2017","1,547.50","1,524.00","1,526.00","1,524.00","0.04K","1.81%"
"Nov 12, 2017","1,520.00","1,511.00","1,528.00","1,504.50","0.15K","-0.20%"
"Nov 05, 2017","1,523.00","1,524.50","1,538.00","1,518.00","1.40K","0.73%"
"Oct 29, 2017","1,512.00","1,499.00","1,527.00","1,499.00","0.67K","1.07%"
"Oct 22, 2017","1,496.00","1,496.00","1,496.00","1,496.00","-","-3.36%"
"Oct 15, 2017","1,548.00","1,548.00","1,548.00","1,548.00","-","3.96%"
"Oct 08, 2017","1,489.00","1,441.50","1,498.00","1,441.50","2.07K","1.78%"
"Oct 01, 2017","1,463.00","1,470.00","1,484.00","1,447.50","0.75K","-0.48%"
"Sep 24, 2017","1,470.00","1,460.00","1,480.00","1,460.00","1.66K","-0.14%"
"Sep 17, 2017","1,472.00","1,473.00","1,501.00","1,460.00","2.55K","0.41%"
"Sep 10, 2017","1,466.00","1,490.00","1,490.00","1,458.00","0.85K","-0.37%"
"Sep 03, 2017","1,471.50","1,483.00","1,491.00","1,460.00","1.50K","-0.71%"
"Aug 27, 2017","1,482.00","1,488.00","1,503.50","1,476.00","1.18K","-0.70%"
"Aug 20, 2017","1,492.50","1,500.00","1,513.00","1,491.00","1.78K","2.16%"
"Aug 13, 2017","1,461.00","1,440.00","1,468.00","1,440.00","0.76K","1.14%"
"Aug 06, 2017","1,444.50","1,420.00","1,450.50","1,419.00","2.77K","0.94%"
"Jul 30, 2017","1,431.00","1,453.00","1,456.00","1,425.00","3.28K","-1.55%"
"Jul 23, 2017","1,453.50","1,449.00","1,458.50","1,449.00","0.26K","-0.31%"
"Jul 16, 2017","1,458.00","1,435.00","1,458.00","1,414.50","1.90K","2.42%"
"Jul 09, 2017","1,423.50","1,490.00","1,490.00","1,409.00","7.53K","-4.14%"
"Jul 02, 2017","1,485.00","1,470.00","1,495.50","1,448.00","4.78K","1.50%"
"Jun 25, 2017","1,463.00","1,458.00","1,465.00","1,454.00","0.49K","1.28%"
"Jun 18, 2017","1,444.50","1,430.00","1,454.00","1,425.00","1.95K","0.38%"
"Jun 11, 2017","1,439.00","1,410.00","1,469.00","1,405.50","4.21K","2.27%"
"Jun 04, 2017","1,407.00","1,400.00","1,428.00","1,395.00","5.63K","-0.21%"
"May 28, 2017","1,410.00","1,486.00","1,489.50","1,395.00","6.66K","-5.02%"
"May 21, 2017","1,484.50","1,477.50","1,485.00","1,465.00","6.57K","1.12%"
"May 14, 2017","1,468.00","1,497.00","1,500.00","1,455.00","3.93K","-2.33%"
"May 07, 2017","1,503.00","1,511.50","1,515.00","1,478.00","6.78K","-0.76%"
"Apr 30, 2017","1,514.50","1,552.50","1,558.00","1,502.00","3.38K","-3.35%"
"Apr 23, 2017","1,567.00","1,601.00","1,601.00","1,565.00","2.04K","-2.85%"
"Apr 16, 2017","1,613.00","1,583.00","1,616.00","1,561.00","5.45K","2.28%"
"Apr 09, 2017","1,577.00","1,567.00","1,588.00","1,559.00","4.63K","-0.19%"
"Apr 02, 2017","1,580.00","1,623.00","1,645.00","1,568.00","6.95K","-2.47%"
"Mar 26, 2017","1,620.00","1,615.00","1,627.00","1,577.50","1.97K","1.60%"
"Mar 19, 2017","1,594.50","1,593.50","1,595.00","1,593.50","0.10K","4.08%"
"Mar 12, 2017","1,532.00","1,531.00","1,532.00","1,531.00","0.07K","-0.23%"
"Mar 05, 2017","1,535.50","1,542.00","1,550.00","1,525.00","0.26K","-1.13%"
"Feb 26, 2017","1,553.00","1,553.00","1,553.00","1,553.00","0.01K","0.00%"
"Feb 19, 2017","1,553.00","1,553.00","1,553.00","1,553.00","-","0.00%"
"Feb 12, 2017","1,553.00","1,553.00","1,553.00","1,553.00","-","0.00%"
"Feb 05, 2017","1,553.00","1,551.00","1,575.50","1,551.00","0.48K","1.84%"
"Jan 29, 2017","1,525.00","1,530.00","1,530.00","1,530.00","0.01K","0.00%"
"Jan 22, 2017","1,525.00","1,525.00","1,525.00","1,525.00","-","-0.65%"
"Jan 15, 2017","1,535.00","1,550.50","1,550.50","1,528.00","0.26K","0.92%"
"Jan 08, 2017","1,521.00","1,521.00","1,521.00","1,517.00","0.07K","0.07%"
"Jan 01, 2017","1,520.00","1,505.00","1,520.00","1,505.00","0.29K","1.00%"
"Dec 25, 2016","1,505.00","1,505.00","1,505.00","1,505.00","0.01K","-0.33%"
"Dec 18, 2016","1,510.00","1,521.00","1,521.00","1,510.00","0.02K","-18.02%"
"Dec 11, 2016","1,842.00","1,830.00","1,848.00","1,830.00","0.13K","0.60%"
"Dec 04, 2016","1,831.00","1,816.50","1,846.00","1,805.50","0.18K","-1.16%"
"Nov 27, 2016","1,852.50","1,892.00","1,892.00","1,845.00","0.15K","-0.19%"
"Nov 20, 2016","1,856.00","1,856.00","1,856.00","1,856.00","-","-0.03%"
"Nov 13, 2016","1,856.50","1,875.00","1,876.00","1,841.50","0.44K","-1.62%"
"Nov 06, 2016","1,887.00","1,850.00","1,926.00","1,836.00","3.42K","2.50%"
"Oct 30, 2016","1,841.00","1,744.00","1,856.00","1,744.00","1.81K","7.66%"
"Oct 23, 2016","1,710.00","1,710.00","1,710.00","1,710.00","0.01K","1.91%"
"Oct 16, 2016","1,678.00","1,662.00","1,683.00","1,651.00","1.62K","1.82%"
"Oct 09, 2016","1,648.00","1,621.50","1,654.00","1,621.50","1.92K","1.60%"
"Oct 02, 2016","1,622.00","1,587.00","1,625.00","1,587.00","1.11K","0.50%"
"Sep 25, 2016","1,614.00","1,617.50","1,627.50","1,612.00","0.95K","0.06%"
"Sep 18, 2016","1,613.00","1,625.00","1,625.00","1,596.50","1.25K","-0.12%"
"Sep 11, 2016","1,615.00","1,560.00","1,625.00","1,551.50","6.73K","4.23%"
"Sep 04, 2016","1,549.50","1,554.00","1,559.00","1,528.00","5.77K","0.58%"
"Aug 28, 2016","1,540.50","1,560.00","1,560.00","1,535.00","5.10K","-1.75%"
"Aug 21, 2016","1,568.00","1,605.00","1,611.00","1,560.00","2.80K","-0.76%"
"Aug 14, 2016","1,580.00","1,576.00","1,594.50","1,567.50","3.73K","0.51%"
"Aug 07, 2016","1,572.00","1,567.50","1,597.00","1,546.50","8.15K","-0.57%"
"Jul 31, 2016","1,581.00","1,607.00","1,607.50","1,569.00","10.00K","-2.23%"
"Jul 24, 2016","1,617.00","1,653.50","1,658.00","1,609.00","6.62K","-2.27%"
"Jul 17, 2016","1,654.50","1,624.00","1,657.00","1,602.50","8.12K","3.15%"
"Jul 10, 2016","1,604.00","1,614.50","1,625.00","1,582.50","8.13K","-0.40%"
"Jul 03, 2016","1,610.50","1,602.00","1,634.00","1,592.00","13.76K","0.75%"
"Jun 26, 2016","1,598.50","1,614.50","1,619.00","1,580.00","7.87K","-0.56%"
"Jun 19, 2016","1,607.50","1,590.00","1,624.00","1,583.50","5.87K","1.58%"
"Jun 12, 2016","1,582.50","1,624.00","1,625.00","1,565.50","13.86K","-2.65%"
"Jun 05, 2016","1,625.50","1,597.00","1,645.00","1,597.00","15.15K","0.46%"
"May 29, 2016","1,618.00","1,580.00","1,645.50","1,568.50","20.12K","2.57%"
"May 22, 2016","1,577.50","1,575.00","1,589.00","1,565.00","1.44K","1.71%"
"May 15, 2016","1,551.00","1,540.00","1,556.00","1,537.00","8.38K","0.78%"
"May 08, 2016","1,539.00","1,546.00","1,558.00","1,532.50","15.59K","-0.77%"
"May 01, 2016","1,551.00","1,587.00","1,594.00","1,535.00","12.53K","-2.21%"
"Apr 24, 2016","1,586.00","1,590.00","1,597.50","1,566.00","10.29K","-0.88%"
"Apr 17, 2016","1,600.00","1,560.00","1,608.50","1,555.00","21.50K","3.49%"
"Apr 10, 2016","1,546.00","1,540.00","1,555.00","1,502.00","23.10K","1.41%"
"Apr 03, 2016","1,524.50","1,563.00","1,598.00","1,522.00","37.62K","-1.07%"
"Mar 27, 2016","1,541.00","1,475.00","1,587.00","1,471.50","35.31K","4.83%"
"Mar 20, 2016","1,470.00","1,441.00","1,477.50","1,409.00","8.33K","1.98%"
"Mar 13, 2016","1,441.50","1,450.00","1,471.00","1,421.00","5.50K","-1.10%"
"Mar 06, 2016","1,457.50","1,436.50","1,468.00","1,420.00","3.38K","0.69%"
"Feb 28, 2016","1,447.50","1,430.50","1,458.00","1,418.00","3.57K","0.98%"
"Feb 21, 2016","1,433.50","1,403.00","1,440.00","1,403.00","3.40K","1.85%"
"Feb 14, 2016","1,407.50","1,405.00","1,428.00","1,398.00","3.27K","-0.07%"
"Feb 07, 2016","1,408.50","1,450.50","1,462.00","1,390.00","1.58K","-2.32%"
"Jan 31, 2016","1,442.00","1,452.00","1,465.00","1,433.00","1.10K","-0.45%"
"Jan 24, 2016","1,448.50","1,454.00","1,462.50","1,435.00","0.14K","-0.58%"
"Jan 17, 2016","1,457.00","1,442.50","1,457.00","1,401.50","3.68K","0.90%"
"Jan 10, 2016","1,444.00","1,434.50","1,460.00","1,418.00","5.60K","0.73%"
"Jan 03, 2016","1,433.50","1,477.00","1,482.00","1,415.50","7.29K","-2.75%"
"Dec 27, 2015","1,474.00","1,374.50","1,485.00","1,356.00","5.99K","7.63%"
"Dec 20, 2015","1,369.50","1,355.00","1,380.50","1,351.00","0.37K","-1.15%"
"Dec 13, 2015","1,385.50","1,428.00","1,428.00","1,366.00","4.27K","-2.05%"
"Dec 06, 2015","1,414.50","1,477.00","1,478.50","1,380.00","10.66K","-2.98%"
"Nov 29, 2015","1,458.00","1,474.00","1,519.00","1,426.00","10.32K","-1.29%"
"Nov 22, 2015","1,477.00","1,495.00","1,497.00","1,431.00","2.55K","-1.27%"
"Nov 15, 2015","1,496.00","1,486.00","1,511.00","1,469.00","8.08K","0.67%"
"Nov 08, 2015","1,486.00","1,462.00","1,515.00","1,462.00","11.23K","1.54%"
"Nov 01, 2015","1,463.50","1,466.00","1,498.00","1,431.00","12.05K","-1.58%"
"Oct 25, 2015","1,487.00","1,464.00","1,498.00","1,438.00","9.59K","1.61%"
"Oct 18, 2015","1,463.50","1,384.00","1,469.50","1,372.00","10.27K","5.44%"
"Oct 11, 2015","1,388.00","1,347.00","1,399.00","1,347.00","26.28K","3.31%"
"Oct 04, 2015","1,343.50","1,279.00","1,355.00","1,279.00","26.95K","6.04%"
"Sep 27, 2015","1,267.00","1,249.50","1,274.00","1,242.50","7.19K","-3.21%"
"Sep 20, 2015","1,309.00","1,237.00","1,249.00","1,226.00","3.69K","9.86%"
"Sep 13, 2015","1,191.50","1,202.50","1,214.00","1,180.00","8.61K","-1.04%"
"Sep 06, 2015","1,204.00","1,245.00","1,264.50","1,190.00","23.59K","-3.49%"
"Aug 30, 2015","1,247.50","1,231.00","1,250.00","1,223.00","11.25K","1.71%"
"Aug 23, 2015","1,226.50","1,215.50","1,256.00","1,215.50","4.88K","1.03%"
"Aug 16, 2015","1,214.00","1,148.00","1,226.00","1,139.00","13.61K","6.21%"
"Aug 09, 2015","1,143.00","1,151.00","1,167.00","1,131.00","20.98K","-0.39%"
"Aug 02, 2015","1,147.50","1,167.00","1,170.50","1,116.00","23.78K","-2.13%"
"Jul 26, 2015","1,172.50","1,179.00","1,185.00","1,161.00","5.79K","-1.55%"
"Jul 19, 2015","1,191.00","1,185.50","1,219.00","1,184.00","3.57K","0.00%"
"Jul 12, 2015","1,191.00","1,218.00","1,228.00","1,176.00","16.55K","-2.54%"
"Jul 05, 2015","1,222.00","1,232.00","1,240.00","1,208.00","28.36K","-0.97%"
"Jun 28, 2015","1,234.00","1,266.00","1,266.00","1,231.50","9.02K","-2.33%"
"Jun 21, 2015","1,263.50","1,262.50","1,273.00","1,248.00","9.26K","2.18%"
"Jun 14, 2015","1,236.50","1,276.00","1,278.00","1,234.00","17.79K","-3.70%"
"Jun 07, 2015","1,284.00","1,259.50","1,297.00","1,242.00","41.20K","1.82%"
"May 31, 2015","1,261.00","1,291.50","1,291.50","1,256.50","23.34K","-1.94%"
"May 24, 2015","1,286.00","1,301.50","1,303.00","1,283.00","11.33K","-1.15%"
"May 17, 2015","1,301.00","1,257.00","1,303.50","1,257.00","15.40K","3.58%"
"May 10, 2015","1,256.00","1,287.00","1,290.00","1,248.00","36.57K","-1.95%"
"May 03, 2015","1,281.00","1,315.00","1,322.00","1,278.00","44.51K","-1.35%"
"Apr 26, 2015","1,298.50","1,300.00","1,330.00","1,282.00","43.45K","0.58%"
"Apr 19, 2015","1,291.00","1,175.00","1,298.50","1,163.00","36.51K","10.25%"
"Apr 12, 2015","1,171.00","1,162.00","1,198.50","1,152.00","51.15K","0.69%"
"Apr 05, 2015","1,163.00","1,123.00","1,170.00","1,099.00","65.44K","3.70%"
"Mar 29, 2015","1,121.50","1,114.00","1,131.00","1,107.50","8.68K","0.40%"
"Mar 22, 2015","1,117.00","1,141.00","1,147.00","1,104.00","29.43K","-2.74%"
